IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,12916,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:28:25.086+08:00,2026-02-02T21:28:25.102+08:00
6,10.215.173.1,60276,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6552,9,11,2026-02-02T21:28:25.112+08:00,2026-02-02T21:28:25.280+08:00
17,10.215.173.1,51610,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,150,218,2,1,2026-02-02T21:28:28.033+08:00,2026-02-02T21:28:33.053+08:00
17,10.215.173.1,1649,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,91,1,1,2026-02-02T21:28:28.038+08:00,2026-02-02T21:28:28.042+08:00
6,10.215.173.1,51374,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6431,8,8,2026-02-02T21:28:33.058+08:00,2026-02-02T21:28:33.184+08:00
17,10.215.173.1,15587,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:28:56.957+08:00,2026-02-02T21:28:56.972+08:00
17,10.215.173.1,41987,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:28:56.960+08:00,2026-02-02T21:28:56.976+08:00
6,10.215.173.1,44938,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6430,8,8,2026-02-02T21:28:57.028+08:00,2026-02-02T21:28:57.114+08:00
17,10.215.173.1,2625,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,91,1,1,2026-02-02T21:28:59.942+08:00,2026-02-02T21:28:59.946+08:00
6,10.215.173.1,44942,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6431,8,8,2026-02-02T21:28:59.951+08:00,2026-02-02T21:29:00.075+08:00
17,10.215.173.1,50171,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:29:10.826+08:00,2026-02-02T21:29:10.844+08:00
17,10.215.173.1,25112,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:29:10.830+08:00,2026-02-02T21:29:10.848+08:00
6,10.215.173.1,46130,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6430,8,8,2026-02-02T21:29:10.854+08:00,2026-02-02T21:29:10.985+08:00
6,10.215.173.1,46138,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6431,8,8,2026-02-02T21:29:13.807+08:00,2026-02-02T21:29:13.944+08:00
17,10.215.173.1,59570,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,audiostatlog.cc.easebar.com,73,134,1,1,2026-02-02T21:29:22.792+08:00,2026-02-02T21:29:22.809+08:00
6,10.215.173.1,49194,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:29:22.816+08:00,2026-02-02T21:29:22.962+08:00
6,10.215.173.1,49210,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:29:22.900+08:00,2026-02-02T21:29:23.045+08:00
6,10.215.173.1,49218,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:29:23.424+08:00,2026-02-02T21:29:23.566+08:00
6,10.215.173.1,46302,34.159.18.115,9081,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,1500,1640,6,6,2026-02-02T21:29:23.434+08:00,2026-02-02T21:29:38.251+08:00
6,10.215.173.1,49234,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:29:23.884+08:00,2026-02-02T21:29:24.030+08:00
17,10.215.173.1,49180,34.159.18.115,5512,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,39385,75926,326,463,2026-02-02T21:29:24.507+08:00,2026-02-02T21:30:05.771+08:00
17,10.215.173.1,22885,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:29:25.216+08:00,2026-02-02T21:29:25.234+08:00
6,10.215.173.1,48206,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6432,8,8,2026-02-02T21:29:25.239+08:00,2026-02-02T21:29:25.342+08:00
6,10.215.173.1,49236,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:29:25.243+08:00,2026-02-02T21:29:25.388+08:00
17,10.215.173.1,19073,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,131,1,1,2026-02-02T21:29:28.150+08:00,2026-02-02T21:29:28.154+08:00
6,10.215.173.1,49308,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6432,8,8,2026-02-02T21:29:28.160+08:00,2026-02-02T21:29:28.370+08:00
17,10.215.173.1,22700,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,graph.facebook.com,64,104,1,1,2026-02-02T21:29:29.735+08:00,2026-02-02T21:29:29.756+08:00
6,10.215.173.1,37260,57.144.182.141,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,graph.facebook.com,5162,27923,22,25,2026-02-02T21:29:29.762+08:00,2026-02-02T21:30:48.075+08:00
17,10.215.173.1,37081,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,sdk-os.mpsdk.easebar.com,70,109,1,1,2026-02-02T21:29:29.774+08:00,2026-02-02T21:29:29.798+08:00
17,10.215.173.1,21283,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,applog.matrix.easebar.com,71,87,1,1,2026-02-02T21:29:29.785+08:00,2026-02-02T21:29:29.801+08:00
17,10.215.173.1,10877,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,mcount.easebar.com,64,80,1,1,2026-02-02T21:29:29.789+08:00,2026-02-02T21:29:29.815+08:00
6,10.215.173.1,35550,34.102.237.119,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,sdk-os.mpsdk.easebar.com,2407,6091,10,10,2026-02-02T21:29:29.807+08:00,2026-02-02T21:29:45.568+08:00
6,10.215.173.1,44516,34.120.31.123,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,applog.matrix.easebar.com,2895,6562,12,12,2026-02-02T21:29:29.812+08:00,2026-02-02T21:30:20.173+08:00
6,10.215.173.1,53932,34.36.163.39,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,mcount.easebar.com,2913,6126,9,9,2026-02-02T21:29:29.822+08:00,2026-02-02T21:30:43.071+08:00
17,10.215.173.1,44815,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,kiwarb-launches.appsflyersdk.com,78,142,1,1,2026-02-02T21:29:31.395+08:00,2026-02-02T21:29:31.446+08:00
6,10.215.173.1,46390,143.204.249.108,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,kiwarb-launches.appsflyersdk.com,3112,5776,9,9,2026-02-02T21:29:31.458+08:00,2026-02-02T21:30:33.011+08:00
6,10.215.173.1,38610,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:29:38.057+08:00,2026-02-02T21:29:38.202+08:00
6,10.215.173.1,38612,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:29:38.139+08:00,2026-02-02T21:29:38.278+08:00
6,10.215.173.1,55768,57.144.182.141,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,graph.facebook.com,1880,1658,9,9,2026-02-02T21:29:44.756+08:00,2026-02-02T21:30:48.075+08:00
6,10.215.173.1,35354,34.159.18.115,9081,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,10540,4393,29,29,2026-02-02T21:30:06.395+08:00,2026-02-02T21:32:38.873+08:00
6,10.215.173.1,47100,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:30:06.403+08:00,2026-02-02T21:30:06.549+08:00
6,10.215.173.1,47102,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:30:06.835+08:00,2026-02-02T21:30:06.984+08:00
17,10.215.173.1,33912,34.159.18.115,5514,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,425503,521985,2060,3594,2026-02-02T21:30:07.036+08:00,2026-02-02T21:32:38.893+08:00
6,10.215.173.1,49986,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:30:07.678+08:00,2026-02-02T21:30:07.823+08:00
17,10.215.173.1,19936,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:30:09.811+08:00,2026-02-02T21:30:09.829+08:00
17,10.215.173.1,9615,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:30:09.815+08:00,2026-02-02T21:30:09.831+08:00
6,10.215.173.1,46430,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6550,9,11,2026-02-02T21:30:09.853+08:00,2026-02-02T21:30:09.971+08:00
17,10.215.173.1,47392,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,91,1,1,2026-02-02T21:30:12.817+08:00,2026-02-02T21:30:12.821+08:00
6,10.215.173.1,46446,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6472,9,9,2026-02-02T21:30:12.827+08:00,2026-02-02T21:30:12.922+08:00
17,10.215.173.1,10549,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,85,226,1,1,2026-02-02T21:30:19.875+08:00,2026-02-02T21:30:19.892+08:00
6,10.215.173.1,53574,8.221.190.190,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,5923,1612,13,13,2026-02-02T21:30:19.902+08:00,2026-02-02T21:32:19.921+08:00
17,10.215.173.1,58252,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,firebaselogging.googleapis.com,76,140,1,1,2026-02-02T21:31:34.221+08:00,2026-02-02T21:31:34.337+08:00
6,10.215.173.1,35074,216.239.34.223,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,firebaselogging.googleapis.com,1867,6188,8,9,2026-02-02T21:31:34.344+08:00,2026-02-02T21:32:39.080+08:00
17,10.215.173.1,13729,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,85,226,1,1,2026-02-02T21:32:19.925+08:00,2026-02-02T21:32:19.941+08:00
6,10.215.173.1,53826,8.221.190.190,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,4128,4507,10,11,2026-02-02T21:32:19.948+08:00,2026-02-02T21:34:19.181+08:00
17,10.215.173.1,52560,8.222.228.240,4120,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,943031,2522182,12442,10622,2026-02-02T21:32:37.402+08:00,2026-02-02T21:37:09.445+08:00
17,10.215.173.1,54991,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,impression.update.easebar.com,75,178,1,1,2026-02-02T21:32:37.406+08:00,2026-02-02T21:32:37.422+08:00
6,10.215.173.1,44488,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:32:37.432+08:00,2026-02-02T21:32:37.462+08:00
6,10.215.173.1,44490,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1225,4986,8,9,2026-02-02T21:32:37.457+08:00,2026-02-02T21:33:39.153+08:00
6,10.215.173.1,44492,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:32:37.590+08:00,2026-02-02T21:32:37.621+08:00
6,10.215.173.1,44502,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1224,3878,8,9,2026-02-02T21:32:37.610+08:00,2026-02-02T21:33:39.154+08:00
17,10.215.173.1,34918,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,audiostatlog.cc.easebar.com,73,134,1,1,2026-02-02T21:32:38.664+08:00,2026-02-02T21:32:38.683+08:00
6,10.215.173.1,45120,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:32:38.687+08:00,2026-02-02T21:32:38.831+08:00
6,10.215.173.1,45122,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:32:38.762+08:00,2026-02-02T21:32:38.902+08:00
6,10.215.173.1,45132,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:32:39.088+08:00,2026-02-02T21:32:39.230+08:00
6,10.215.173.1,44084,34.159.18.115,9081,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,15635,1923,36,36,2026-02-02T21:32:39.092+08:00,2026-02-02T21:36:42.464+08:00
6,10.215.173.1,45136,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:32:39.388+08:00,2026-02-02T21:32:39.527+08:00
6,10.215.173.1,47268,35.198.145.38,9081,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,2261,1363,22,22,2026-02-02T21:32:39.397+08:00,2026-02-02T21:36:42.465+08:00
6,10.215.173.1,45150,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,TCP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:32:39.565+08:00,2026-02-02T21:32:39.708+08:00
17,10.215.173.1,49488,34.159.18.115,5514,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,590082,827891,2856,5351,2026-02-02T21:32:39.753+08:00,2026-02-02T21:36:42.483+08:00
6,10.215.173.1,45154,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:32:39.862+08:00,2026-02-02T21:32:40.006+08:00
17,10.215.173.1,60711,35.198.145.38,5514,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,3736,3815,73,74,2026-02-02T21:32:40.061+08:00,2026-02-02T21:36:42.467+08:00
6,10.215.173.1,45168,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,TCP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:32:40.454+08:00,2026-02-02T21:32:40.597+08:00
6,10.215.173.1,45180,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:32:40.748+08:00,2026-02-02T21:32:40.896+08:00
17,10.215.173.1,39496,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,85,226,1,1,2026-02-02T21:34:19.798+08:00,2026-02-02T21:34:19.816+08:00
6,10.215.173.1,57544,8.221.190.190,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,4173,1428,9,9,2026-02-02T21:34:19.822+08:00,2026-02-02T21:36:19.279+08:00
17,10.215.173.1,8721,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,85,226,1,1,2026-02-02T21:36:19.781+08:00,2026-02-02T21:36:19.797+08:00
6,10.215.173.1,59782,8.221.190.98,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,25081,7171,25,26,2026-02-02T21:36:19.805+08:00,2026-02-02T21:38:19.860+08:00
17,10.215.173.1,39120,8.219.58.92,4120,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,41159,678502,406,880,2026-02-02T21:36:39.655+08:00,2026-02-02T21:40:05.228+08:00
17,10.215.173.1,13462,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,impression.update.easebar.com,75,178,1,1,2026-02-02T21:36:39.658+08:00,2026-02-02T21:36:39.677+08:00
6,10.215.173.1,37188,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:36:39.683+08:00,2026-02-02T21:36:39.719+08:00
6,10.215.173.1,37194,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1185,4947,7,8,2026-02-02T21:36:39.701+08:00,2026-02-02T21:37:44.966+08:00
6,10.215.173.1,37200,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:36:40.084+08:00,2026-02-02T21:36:40.114+08:00
6,10.215.173.1,37214,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1224,3880,8,9,2026-02-02T21:36:40.102+08:00,2026-02-02T21:37:44.966+08:00
17,10.215.173.1,48705,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,audiostatlog.cc.easebar.com,73,134,1,1,2026-02-02T21:36:42.258+08:00,2026-02-02T21:36:42.276+08:00
6,10.215.173.1,40650,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,TCP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:36:42.279+08:00,2026-02-02T21:36:42.422+08:00
6,10.215.173.1,40660,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,TCP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:36:42.354+08:00,2026-02-02T21:36:42.499+08:00
6,10.215.173.1,40676,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:36:42.431+08:00,2026-02-02T21:36:42.578+08:00
6,10.215.173.1,40690,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:36:42.516+08:00,2026-02-02T21:36:42.661+08:00
6,10.215.173.1,40698,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:36:43.295+08:00,2026-02-02T21:36:43.436+08:00
6,10.215.173.1,33766,34.159.18.115,9081,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,10308,1460,25,25,2026-02-02T21:36:43.307+08:00,2026-02-02T21:39:37.661+08:00
6,10.215.173.1,40700,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:36:43.743+08:00,2026-02-02T21:36:43.882+08:00
17,10.215.173.1,57021,34.159.18.115,5514,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,358894,539930,1751,3499,2026-02-02T21:36:43.943+08:00,2026-02-02T21:39:37.697+08:00
6,10.215.173.1,40712,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:36:44.605+08:00,2026-02-02T21:36:44.747+08:00
17,10.215.173.1,53258,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:36:50.156+08:00,2026-02-02T21:36:50.172+08:00
17,10.215.173.1,34431,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:36:50.159+08:00,2026-02-02T21:36:50.175+08:00
6,10.215.173.1,34262,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6472,9,9,2026-02-02T21:36:50.204+08:00,2026-02-02T21:36:50.418+08:00
17,10.215.173.1,26418,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,131,1,1,2026-02-02T21:36:53.131+08:00,2026-02-02T21:36:53.140+08:00
17,10.215.173.1,53972,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,91,1,1,2026-02-02T21:36:53.138+08:00,2026-02-02T21:36:53.142+08:00
6,10.215.173.1,34278,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6431,8,8,2026-02-02T21:36:53.155+08:00,2026-02-02T21:36:53.335+08:00
6,10.215.173.1,48026,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6431,8,8,2026-02-02T21:36:57.912+08:00,2026-02-02T21:36:58.273+08:00
6,10.215.173.1,48028,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6432,8,8,2026-02-02T21:37:00.893+08:00,2026-02-02T21:37:01.037+08:00
17,10.215.173.1,21845,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,85,226,1,1,2026-02-02T21:38:19.867+08:00,2026-02-02T21:38:19.885+08:00
6,10.215.173.1,33330,8.221.190.98,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,29868,5820,28,27,2026-02-02T21:38:19.894+08:00,2026-02-02T21:43:28.236+08:00
17,10.215.173.1,49934,8.222.228.240,4070,10356,Tank Company,com.netease.tankcompany,UDP,Active,,827243,2282984,10534,9271,2026-02-02T21:39:36.399+08:00,2026-02-02T21:43:27.653+08:00
17,10.215.173.1,42399,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,impression.update.easebar.com,75,178,1,1,2026-02-02T21:39:36.407+08:00,2026-02-02T21:39:36.423+08:00
6,10.215.173.1,38878,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:39:36.429+08:00,2026-02-02T21:39:36.462+08:00
6,10.215.173.1,38886,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1185,4946,7,8,2026-02-02T21:39:36.452+08:00,2026-02-02T21:40:41.002+08:00
6,10.215.173.1,38896,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:39:36.734+08:00,2026-02-02T21:39:36.772+08:00
6,10.215.173.1,38908,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1224,3880,8,9,2026-02-02T21:39:36.757+08:00,2026-02-02T21:40:41.003+08:00
17,10.215.173.1,57585,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,audiostatlog.cc.easebar.com,73,134,1,1,2026-02-02T21:39:37.462+08:00,2026-02-02T21:39:37.479+08:00
6,10.215.173.1,33268,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:39:37.484+08:00,2026-02-02T21:39:37.629+08:00
6,10.215.173.1,33274,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:39:37.562+08:00,2026-02-02T21:39:37.702+08:00
6,10.215.173.1,33288,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:39:37.868+08:00,2026-02-02T21:39:38.006+08:00
6,10.215.173.1,54734,34.159.18.115,9081,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,11676,1675,30,30,2026-02-02T21:39:37.874+08:00,2026-02-02T21:43:00.502+08:00
6,10.215.173.1,33294,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:39:38.086+08:00,2026-02-02T21:39:38.225+08:00
6,10.215.173.1,46564,34.159.18.115,9080,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,2069,1173,18,18,2026-02-02T21:39:38.094+08:00,2026-02-02T21:43:00.504+08:00
6,10.215.173.1,33296,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:39:38.329+08:00,2026-02-02T21:39:38.485+08:00
17,10.215.173.1,54487,34.159.18.115,5513,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,190673,504037,967,2824,2026-02-02T21:39:38.524+08:00,2026-02-02T21:43:02.290+08:00
6,10.215.173.1,33306,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:39:38.544+08:00,2026-02-02T21:39:38.686+08:00
17,10.215.173.1,49715,34.159.18.115,5504,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,3226,3222,63,63,2026-02-02T21:39:38.736+08:00,2026-02-02T21:43:00.537+08:00
6,10.215.173.1,33308,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:39:39.170+08:00,2026-02-02T21:39:39.310+08:00
6,10.215.173.1,33316,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:39:39.381+08:00,2026-02-02T21:39:39.520+08:00
